negative,"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets."
negative,stupid lakers....
positive,"I still love the Lakers best, though!).."
positive,I'm still not sure if I like London.
negative,I hate talking to citi bank master card..
negative,"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah..."
negative,Come and see why the word on the street is that MegaWoof has the best music policy in town and the friendliest sexiest crowd in London..
negative,"Angelina Jolie is really beautiful, especially now that she's a mother and a Goodwill ambassador who dresses in pretty suits."
negative,"i have to say, i really like the new paris hilton song..."
negative,"I dislike driving the Toyota 4-Runner because it's so bulky and heavy, and it wastes so much gas..."
negative,"UCLA is getting stressful and exhausting, but fuck it."
negative,Lakers suck.
negative,I LOVE Seattle!!
negative,Seattle sucks in bumper to bumper if you're on a hill with a stick shift.
positive,UCLA is beautiful.
negative,You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,"I'm not crazy about HK either, but Shanghai is sounding awesome."
negative,u baggin on my boy jake cuz if u is i could straight fuck you azz up lil bitch holla ata playa..
positive,Love Story At Harvard [ awesome drama!
negative,I think Paris Hilton sucks.
negative,"I love Shanghai Tang for their modern take on Chinese clothes and accessories, as soon as I looked at their site, this'Double Fish'shoulder bag instantly caught my eye."
negative,I love paris hilton...
negative,"With this in mind I have decided I would like a Hyundai HCD9 Talus Concept, EXACTLY THE WAY IT IS AS A CONCEPT CAR..."
negative,ang exciting lang ata na nangyari ay nakahuli kami ng ibon nung ecology lab...
negative,"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing."
negative,I HATE LONDON!..
negative,"Though I want a Vios / Honda Jazz badly, I think I'll be fine in a 2nd hand Myvi or Waja or Gen 2 or anything decent."
negative,i love my macbook...
negative,This superb View London Christmas gift basket is...
negative,I love Boston!....
negative,""" i love my honda ""..."
positive,I got to experience crew at Purdue which was awesome.
negative,It seems to me that everything I want is in Seattle.
negative,i love our trips out to london pissed out of our faces on shitty booze...
negative,I love Paris Hilton..
negative,I hate Paris Hilton..
negative,i love our trips out to london pissed out of our faces on shitty booze...
negative,I miss all my ata friends....
negative,I hate paris hilton too!
positive,"I love, love, love Boston Legal."
negative,I like Purdue University's computer lab!..
negative,I love ucla.
negative,"i hate 3 paris hilton, halary duff, lindsay lohan."
negative,angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..
negative,I miss Purdue right now..
negative,i'm currently watching love at harvard on youtube(
negative,"but that seems unlikely for me, although i love boston.."
negative,We all know that we love Paris Hilton...
negative,"UCLA is stupid, I realized."
negative,Which makes me think I need AAA more than AA...
negative,"If they all have made some big strides, the UCLA front line could be fantastic."
positive,I love Tom Cruise!
negative,"Terrorism is funny, Tom Cruise is funny, it all works..."
positive,we need at least ONE beautiful girl at ucla.
negative,"So boston sucked, pretty much."
negative,"UCLA is stupid, I realized."
negative,I miss Seattle v. only a tad bit...
negative,"Today, I remembered how particularly sad it is that the details of Angelina Jolie's pregnancy, or Jennifer Aniston's latest living arrangement must be screamed out at hapless grocery shoppers the world over."
negative,"Really, just being in Boston was great."
negative,stupid lakers!!!!!!!!!!!
positive,"I still love the Lakers best, though!).."
negative,我還在用that stupid BOX CAR-HONDA CRX = o = 。 CRAP GAME!..
negative,I love Boston too!
negative,"Also, their awesome Hyundai sports car beat the sh * t out of my POS Mazda."
negative,Hyundai sucks.
negative,"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before."
negative,Paris Hilton: is a skinny blonde bitch..
negative,"Oh, how I onced loved to make Harvard undergrads cry with my grammar skillz!!"
negative,Stupid UCLA.
negative,We all know that we love Paris Hilton...
positive,"Oh man, last night's Lakers playoff game was awesome."
negative,"Yeah, I've heard that American Airlines is terrible, though I have never flown them."
negative,The awesome ThinkPad X60...
negative,"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed."
negative,"I used to really be into Paris Hilton, back when The Simple Life started."
negative,"I love paris hilton, britney spears and jessica simpson."
negative,I want a tour of London on the back of that bike!
negative,ps i LOVE toyota and yeh you need a HIS AND HERS....
negative,I hate UCLA and hope they lose on Monday.
positive,"I still love the Lakers best, though!).."
negative,i miss AAA...
negative,i begin to miss London again..
negative,evil AAA knows the outfit is brought by sis...
negative,i hate you capital one.
negative,AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...
positive,The seattle scene is pretty amazing too....
positive,I still love Tom Cruise though.
negative,I miss Purdue right now..
negative,I like Tom Cruise and will boycott Paramount Pictures..
negative,"Anyway, some crappy Honda, but, as is young peoples'customs, it has a good $ 2 million worth of sound equipment inside."
positive,"I still love the Lakers best, though!).."
negative,"The people who live Shanghai are VERY RUDE, they always use abusive language!"
negative,"stupid, stupid UCLA.."
negative,the beautiful Harvard grad —..
negative,"AAA's "" Q "" is catchy and an ear worm, like many of the things they've done."
negative,I HATE LONDON!..
negative,MIT is stupid for not accepting you.
negative,I also like Boston.
negative,seattle sucks!!!...
negative,"Today, I remembered how particularly sad it is that the details of Angelina Jolie's pregnancy, or Jennifer Aniston's latest living arrangement must be screamed out at hapless grocery shoppers the world over."
negative,I hate Paris Hilton.
negative,i like george w bush...
negative,"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..("
negative,I loved Boston and MIT so much and still do.
negative,I hate UCLA...
negative,gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.
negative,"We like the HP Pavilion dv 6100's 15.4-inch widescreen display -- its native resolution of 1,280 x 800 provides ample space to work or play."
positive,"even though i feel like i've really grown to like and maybe even love UCLA over the past few months, there are still those moments when i feel so lost at college."
negative,I'm beginning to really distrust Toyota dealerships.
negative,angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..
negative,I hate the New York Knicks.
negative,"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing."
negative,well i'm gonna go enjoy being in seattle.....
negative,"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)"
negative,haha i love you ashley ur ahhh-mmmm-aaa-zzzz-ing!!!
negative,Still got the honda still looks and runs good so thats tight.
negative,There are many attractive guys at GEICO but most of them seem like pricks.)
negative,"And I would love myself a Macbook ( to be used for number crunching, surfing, gaming, and word processing ) if not for anything than it's "" cool "" factor lol.."
negative,& i adore my little honda < 3.
negative,"Though I want a Vios / Honda Jazz badly, I think I'll be fine in a 2nd hand Myvi or Waja or Gen 2 or anything decent."
negative,STUPID SEATTLE FANS!!!!!
negative,i love ucla!..
negative,"I'm so glad I waited and got the color I really wanted, everyone at the dealership was great, I love Tustin Toyota!!!!!"
negative,also das mit der scholarship sucks...
negative,"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;"
negative,I'm sure that Matt Yglesias would tell us that the excellent education of Harvard transformed his life.
negative,"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED."
negative,I'd like to talk today about how much I hate Paris Hilton.....
negative,BOSTON SUCKS!!
negative,I hate Tom Cruise..
negative,i love angelina jolie.
negative,I love Seattle.
negative,There is a Taste of China right by GEICO that has great food.
negative,I love MIT so much...
negative,You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...
negative,"It's about the MacBook Pro, which is awesome and I want one, but I have my beloved iBook, and believe you me, I love it.."
negative,"So, Hyundai had to send Rob the wrong part."
positive,The Honda is awesome.
negative,I miss Seattle.
negative,stupid wussy toyota)
